START DATE(UTC), END DATE(UTC), START TIME(LOCAL), END TIME(LOCAL), DURATION, NAME, LOCATION, NOTE
2020-01-19 22:26:40,2020-01-19 22:35:56,2020-01-19 17:26:40 EST,2020-01-19 17:35:56 EST,556, Transport, , 
2020-01-19 22:35:56,2020-01-21 18:25:04,2020-01-19 17:35:56 EST,2020-01-21 13:25:04 EST,157748, Home, Home, 
2020-01-20 05:41:28,2020-01-20 14:55:16,2020-01-20 00:41:28 EST,2020-01-20 09:55:16 EST,33228, Sleep, Home, 
2020-01-21 06:33:59,2020-01-21 14:40:29,2020-01-21 01:33:59 EST,2020-01-21 09:40:29 EST,29190, Sleep, Home, 
2020-01-21 18:25:04,2020-01-21 18:38:00,2020-01-21 13:25:04 EST,2020-01-21 13:38:00 EST,776, Transport, , 
2020-01-21 20:53:00,2020-01-21 20:56:32,2020-01-21 15:53:00 EST,2020-01-21 15:56:32 EST,212, Transport, , 
2020-01-21 21:28:45,2020-01-21 21:32:20,2020-01-21 16:28:45 EST,2020-01-21 16:32:20 EST,215, Transport, , 
2020-01-21 21:45:11,2020-01-21 21:59:46,2020-01-21 16:45:11 EST,2020-01-21 16:59:46 EST,875, Transport, , 
2020-01-21 21:59:46,2020-01-21 23:14:26,2020-01-21 16:59:46 EST,2020-01-21 18:14:26 EST,4480, Home, Home, 
2020-01-21 23:14:50,2020-01-21 23:43:27,2020-01-21 18:14:50 EST,2020-01-21 18:43:27 EST,1717, Transport, , 
2020-01-21 23:43:35,2020-01-22 20:38:39,2020-01-21 18:43:35 EST,2020-01-22 15:38:39 EST,75304, Home, Home, 
2020-01-22 08:02:03,2020-01-22 14:40:28,2020-01-22 03:02:03 EST,2020-01-22 09:40:28 EST,23905, Sleep, Home, 
2020-01-22 20:38:39,2020-01-22 21:10:06,2020-01-22 15:38:39 EST,2020-01-22 16:10:06 EST,1887, Transport, , 
2020-01-22 21:22:19,2020-01-22 23:09:22,2020-01-22 16:22:19 EST,2020-01-22 18:09:22 EST,6423, Transport, , 
2020-01-22 23:09:22,2020-01-23 03:57:11,2020-01-22 18:09:22 EST,2020-01-22 22:57:11 EST,17269, Chillin, , 
2020-01-23 03:57:11,2020-01-23 07:40:00,2020-01-22 22:57:11 EST,2020-01-23 02:40:00 EST,13369, Chillin, Tyler House, 
2020-01-23 08:28:36,2020-01-23 14:43:34,2020-01-23 03:28:36 EST,2020-01-23 09:43:34 EST,22498, Sleep, , 
2020-01-23 20:25:29,2020-01-23 20:35:50,2020-01-23 15:25:29 EST,2020-01-23 15:35:50 EST,621, Transport, , 
2020-01-23 22:27:44,2020-01-23 22:44:50,2020-01-23 17:27:44 EST,2020-01-23 17:44:50 EST,1026, Transport, , 
2020-01-25 01:15:11,2020-01-25 01:34:45,2020-01-24 20:15:11 EST,2020-01-24 20:34:45 EST,1174, Walk, , 
2020-01-25 02:36:00,2020-01-25 03:05:56,2020-01-24 21:36:00 EST,2020-01-24 22:05:56 EST,1796, Transport, , 
2020-01-25 03:35:40,2020-01-25 03:51:23,2020-01-24 22:35:40 EST,2020-01-24 22:51:23 EST,943, Walk, , 
2020-01-25 04:27:27,2020-01-25 04:53:56,2020-01-24 23:27:27 EST,2020-01-24 23:53:56 EST,1589, Transport, , 
2020-01-26 01:18:10,2020-01-26 01:27:13,2020-01-25 20:18:10 EST,2020-01-25 20:27:13 EST,543, Walk, , 
2020-01-26 05:09:59,2020-01-26 07:05:02,2020-01-26 00:09:59 EST,2020-01-26 02:05:02 EST,6903, Chillin, Tyler House, 
2020-01-26 07:05:02,2020-01-26 07:11:27,2020-01-26 02:05:02 EST,2020-01-26 02:11:27 EST,385, Walk, , 
2020-01-26 08:53:18,2020-01-26 14:42:30,2020-01-26 03:53:18 EST,2020-01-26 09:42:30 EST,20952, Sleep, , 
2020-01-26 16:47:02,2020-01-26 16:51:35,2020-01-26 11:47:02 EST,2020-01-26 11:51:35 EST,273, Walk, , 
2020-01-26 16:51:36,2020-01-26 18:11:50,2020-01-26 11:51:36 EST,2020-01-26 13:11:50 EST,4814, Chillin, Tyler House, 
2020-01-26 18:11:50,2020-01-26 18:17:36,2020-01-26 13:11:50 EST,2020-01-26 13:17:36 EST,346, Walk, , 
2020-01-27 07:49:14,2020-01-27 12:35:29,2020-01-27 02:49:14 EST,2020-01-27 07:35:29 EST,17175, Sleep, , 
2020-01-27 14:17:02,2020-01-27 14:28:20,2020-01-27 09:17:02 EST,2020-01-27 09:28:20 EST,678, Transport, , 
2020-01-27 17:26:45,2020-01-27 18:53:26,2020-01-27 12:26:45 EST,2020-01-27 13:53:26 EST,5201, School Stuff, Amherst College Wilson Office of Admission, 
2020-01-28 07:25:22,2020-01-28 12:38:23,2020-01-28 02:25:22 EST,2020-01-28 07:38:23 EST,18781, Sleep, , 
2020-01-28 19:48:43,2020-01-28 19:54:09,2020-01-28 14:48:43 EST,2020-01-28 14:54:09 EST,326, Walk, , 
2020-01-28 19:54:10,2020-01-28 20:02:05,2020-01-28 14:54:10 EST,2020-01-28 15:02:05 EST,475, Transport, , 
2020-01-28 20:02:05,2020-01-28 20:07:10,2020-01-28 15:02:05 EST,2020-01-28 15:07:10 EST,305, Walk, , 
2020-01-28 20:07:11,2020-01-28 20:57:58,2020-01-28 15:07:11 EST,2020-01-28 15:57:58 EST,3047, Chillin, , 
2020-01-28 20:58:43,2020-01-28 21:13:04,2020-01-28 15:58:43 EST,2020-01-28 16:13:04 EST,861, Walk, , 
2020-01-28 21:13:05,2020-01-28 22:58:19,2020-01-28 16:13:05 EST,2020-01-28 17:58:19 EST,6314, Chillin, , 
2020-01-29 01:12:46,2020-01-29 01:57:51,2020-01-28 20:12:46 EST,2020-01-28 20:57:51 EST,2705, Walk, Valentine Hall, 
2020-01-29 05:01:28,2020-01-29 05:03:47,2020-01-29 00:01:28 EST,2020-01-29 00:03:47 EST,139, Walk, , 
2020-01-29 05:03:48,2020-01-29 05:06:38,2020-01-29 00:03:48 EST,2020-01-29 00:06:38 EST,170, Transport, , 
2020-01-29 06:45:00,2020-01-29 14:14:45,2020-01-29 01:45:00 EST,2020-01-29 09:14:45 EST,26985, Sleep, , 
2020-01-29 14:58:49,2020-01-29 15:54:12,2020-01-29 09:58:49 EST,2020-01-29 10:54:12 EST,3323, School Stuff, Amherst College Wilson Office of Admission, 
2020-01-29 16:57:53,2020-01-29 17:03:08,2020-01-29 11:57:53 EST,2020-01-29 12:03:08 EST,315, Walk, , 
2020-01-29 18:46:57,2020-01-29 18:49:29,2020-01-29 13:46:57 EST,2020-01-29 13:49:29 EST,152, Walk, , 
2020-01-30 04:04:37,2020-01-30 04:06:51,2020-01-29 23:04:37 EST,2020-01-29 23:06:51 EST,134, Walk, , 
2020-01-30 07:18:43,2020-01-30 13:18:07,2020-01-30 02:18:43 EST,2020-01-30 08:18:07 EST,21564, Sleep, , 
2020-01-30 14:01:02,2020-01-30 14:03:09,2020-01-30 09:01:02 EST,2020-01-30 09:03:09 EST,127, Walk, , 
2020-01-30 16:29:58,2020-01-31 02:56:29,2020-01-30 11:29:58 EST,2020-01-30 21:56:29 EST,37591, School Stuff, Fayerweather Hall, 
2020-01-31 02:56:29,2020-01-31 03:00:20,2020-01-30 21:56:29 EST,2020-01-30 22:00:20 EST,231, Walk, , 
2020-01-31 03:00:21,2020-01-31 03:46:10,2020-01-30 22:00:21 EST,2020-01-30 22:46:10 EST,2749, Chillin, , 
2020-01-31 07:11:56,2020-01-31 14:19:27,2020-01-31 02:11:56 EST,2020-01-31 09:19:27 EST,25651, Sleep, , 
2020-02-01 01:34:18,2020-02-01 01:38:36,2020-01-31 20:34:18 EST,2020-01-31 20:38:36 EST,258, Walk, , 
2020-02-01 02:51:11,2020-02-01 02:57:02,2020-01-31 21:51:11 EST,2020-01-31 21:57:02 EST,351, School Stuff, Fayerweather Hall, 
2020-02-01 12:05:49,2020-02-01 16:06:22,2020-02-01 07:05:49 EST,2020-02-01 11:06:22 EST,14433, Sleep, , 
2020-02-02 05:46:17,2020-02-02 05:57:56,2020-02-02 00:46:17 EST,2020-02-02 00:57:56 EST,699, Home, Main Quad - Amherst College, 
2020-02-02 05:57:56,2020-02-02 06:36:23,2020-02-02 00:57:56 EST,2020-02-02 01:36:23 EST,2307, Walk, , 
2020-02-02 06:36:23,2020-02-02 07:47:39,2020-02-02 01:36:23 EST,2020-02-02 02:47:39 EST,4276, Chillin, Tyler House, 
2020-02-02 07:47:39,2020-02-02 07:49:43,2020-02-02 02:47:39 EST,2020-02-02 02:49:43 EST,124, Walk, , 
2020-02-02 08:02:44,2020-02-02 13:16:55,2020-02-02 03:02:44 EST,2020-02-02 08:16:55 EST,18851, Sleep, , 
2020-02-02 14:51:37,2020-02-02 15:01:14,2020-02-02 09:51:37 EST,2020-02-02 10:01:14 EST,577, Transport, , 
2020-02-02 15:06:27,2020-02-02 15:21:24,2020-02-02 10:06:27 EST,2020-02-02 10:21:24 EST,897, Walk, , 
2020-02-02 17:03:03,2020-02-02 17:10:40,2020-02-02 12:03:03 EST,2020-02-02 12:10:40 EST,457, Transport, , 
2020-02-02 17:26:32,2020-02-02 17:32:35,2020-02-02 12:26:32 EST,2020-02-02 12:32:35 EST,363, Transport, , 
2020-02-02 17:32:35,2020-02-02 17:36:07,2020-02-02 12:32:35 EST,2020-02-02 12:36:07 EST,212, Walk, , 
2020-02-03 07:13:25,2020-02-03 12:36:44,2020-02-03 02:13:25 EST,2020-02-03 07:36:44 EST,19399, Sleep, , 
2020-02-03 16:38:29,2020-02-03 16:52:56,2020-02-03 11:38:29 EST,2020-02-03 11:52:56 EST,867, Transport, , 
2020-02-03 17:21:44,2020-02-03 17:28:44,2020-02-03 12:21:44 EST,2020-02-03 12:28:44 EST,420, Walk, , 
2020-02-04 07:35:49,2020-02-04 07:55:36,2020-02-04 02:35:49 EST,2020-02-04 02:55:36 EST,1187, Sleep, , 
2020-02-04 07:56:04,2020-02-04 13:19:35,2020-02-04 02:56:04 EST,2020-02-04 08:19:35 EST,19411, Sleep, , 
2020-02-04 18:12:00,2020-02-04 18:37:42,2020-02-04 13:12:00 EST,2020-02-04 13:37:42 EST,1542, School Stuff, Converse Hall, 
2020-02-04 18:56:07,2020-02-04 19:10:53,2020-02-04 13:56:07 EST,2020-02-04 14:10:53 EST,886, Walk, , 
2020-02-05 01:37:33,2020-02-05 01:40:46,2020-02-04 20:37:33 EST,2020-02-04 20:40:46 EST,193, Walk, , 
2020-02-05 07:15:13,2020-02-05 14:16:10,2020-02-05 02:15:13 EST,2020-02-05 09:16:10 EST,25257, Sleep, , 
2020-02-05 18:50:32,2020-02-05 22:46:13,2020-02-05 13:50:32 EST,2020-02-05 17:46:13 EST,14141, School Stuff, Converse Hall, 
2020-02-06 17:32:18,2020-02-06 18:36:04,2020-02-06 12:32:18 EST,2020-02-06 13:36:04 EST,3826, Sleep, , 
2020-02-07 04:49:58,2020-02-07 05:35:40,2020-02-06 23:49:58 EST,2020-02-07 00:35:40 EST,2742, Chillin, , 
2020-02-08 01:38:06,2020-02-08 02:44:12,2020-02-07 20:38:06 EST,2020-02-07 21:44:12 EST,3966, Chillin, Tyler House, 
2020-02-08 18:06:59,2020-02-08 18:13:24,2020-02-08 13:06:59 EST,2020-02-08 13:13:24 EST,385, Walk, , 
2020-02-08 18:43:13,2020-02-08 18:58:50,2020-02-08 13:43:13 EST,2020-02-08 13:58:50 EST,937, Walk, , 
2020-02-08 19:35:30,2020-02-08 19:40:50,2020-02-08 14:35:30 EST,2020-02-08 14:40:50 EST,320, Walk, , 
2020-02-08 23:32:08,2020-02-08 23:55:50,2020-02-08 18:32:08 EST,2020-02-08 18:55:50 EST,1422, Sleep, , 
2020-02-10 03:51:50,2020-02-10 04:40:11,2020-02-09 22:51:50 EST,2020-02-09 23:40:11 EST,2901, Chillin, Tyler House, 
2020-02-10 07:05:01,2020-02-10 12:50:16,2020-02-10 02:05:01 EST,2020-02-10 07:50:16 EST,20715, Sleep, , 
2020-02-10 17:29:52,2020-02-10 18:44:04,2020-02-10 12:29:52 EST,2020-02-10 13:44:04 EST,4452, School Stuff, Amherst College Wilson Office of Admission, 
2020-02-11 01:57:09,2020-02-11 04:32:24,2020-02-10 20:57:09 EST,2020-02-10 23:32:24 EST,9315, Chillin, Tyler House, 
2020-02-11 04:32:24,2020-02-11 04:34:24,2020-02-10 23:32:24 EST,2020-02-10 23:34:24 EST,120, Transport, , 
2020-02-11 07:38:39,2020-02-11 12:32:20,2020-02-11 02:38:39 EST,2020-02-11 07:32:20 EST,17621, Sleep, , 
2020-02-11 21:43:50,2020-02-11 21:47:13,2020-02-11 16:43:50 EST,2020-02-11 16:47:13 EST,203, Walk, , 
2020-02-11 21:47:14,2020-02-12 01:09:04,2020-02-11 16:47:14 EST,2020-02-11 20:09:04 EST,12110, Chillin, Tyler House, 
2020-02-12 08:00:07,2020-02-12 14:17:22,2020-02-12 03:00:07 EST,2020-02-12 09:17:22 EST,22635, Sleep, , 
2020-02-13 03:34:53,2020-02-13 05:16:43,2020-02-12 22:34:53 EST,2020-02-13 00:16:43 EST,6110, Chillin, Tyler House, 
2020-02-13 05:16:43,2020-02-13 05:19:03,2020-02-13 00:16:43 EST,2020-02-13 00:19:03 EST,140, Walk, , 
2020-02-13 06:01:28,2020-02-13 13:51:02,2020-02-13 01:01:28 EST,2020-02-13 08:51:02 EST,28174, Sleep, , 
2020-02-13 17:50:40,2020-02-13 17:55:41,2020-02-13 12:50:40 EST,2020-02-13 12:55:41 EST,301, Transport, , 
2020-02-13 17:55:41,2020-02-13 19:50:40,2020-02-13 12:55:41 EST,2020-02-13 14:50:40 EST,6899, School Stuff, Amherst College - Johnson Chapel, 
2020-02-13 20:11:41,2020-02-13 20:18:26,2020-02-13 15:11:41 EST,2020-02-13 15:18:26 EST,405, Walk, , 
2020-02-13 20:18:27,2020-02-14 02:37:39,2020-02-13 15:18:27 EST,2020-02-13 21:37:39 EST,22752, Food, Valentine Hall, 
2020-02-14 04:53:52,2020-02-14 06:30:43,2020-02-13 23:53:52 EST,2020-02-14 01:30:43 EST,5811, Chillin, , 
2020-02-14 06:30:43,2020-02-14 06:35:38,2020-02-14 01:30:43 EST,2020-02-14 01:35:38 EST,295, Walk, , 
2020-02-14 20:16:14,2020-02-14 20:23:28,2020-02-14 15:16:14 EST,2020-02-14 15:23:28 EST,434, Transport, , 
2020-02-14 20:28:54,2020-02-14 20:43:55,2020-02-14 15:28:54 EST,2020-02-14 15:43:55 EST,901, Transport, , 
2020-02-14 20:45:20,2020-02-14 20:49:50,2020-02-14 15:45:20 EST,2020-02-14 15:49:50 EST,270, Walk, , 
2020-02-14 22:15:11,2020-02-14 22:25:09,2020-02-14 17:15:11 EST,2020-02-14 17:25:09 EST,598, Walk, , 
2020-02-14 22:31:46,2020-02-14 22:43:33,2020-02-14 17:31:46 EST,2020-02-14 17:43:33 EST,707, Walk, , 
2020-02-15 03:11:10,2020-02-15 03:17:16,2020-02-14 22:11:10 EST,2020-02-14 22:17:16 EST,366, Walk, , 
2020-02-16 00:03:26,2020-02-16 00:10:10,2020-02-15 19:03:26 EST,2020-02-15 19:10:10 EST,404, Walk, , 
2020-02-16 01:49:03,2020-02-16 01:54:04,2020-02-15 20:49:03 EST,2020-02-15 20:54:04 EST,301, Walk, , 
2020-02-16 05:53:18,2020-02-16 14:45:14,2020-02-16 00:53:18 EST,2020-02-16 09:45:14 EST,31916, Sleep, , 
2020-02-17 08:26:33,2020-02-17 13:12:42,2020-02-17 03:26:33 EST,2020-02-17 08:12:42 EST,17169, Sleep, , 
2020-02-17 14:52:01,2020-02-17 14:55:05,2020-02-17 09:52:01 EST,2020-02-17 09:55:05 EST,184, Walk, , 
2020-02-17 17:28:14,2020-02-17 18:50:01,2020-02-17 12:28:14 EST,2020-02-17 13:50:01 EST,4907, School Stuff, Amherst College Wilson Office of Admission, 
2020-02-18 07:47:37,2020-02-18 13:19:11,2020-02-18 02:47:37 EST,2020-02-18 08:19:11 EST,19894, Sleep, , 
2020-02-18 20:09:00,2020-02-18 21:53:48,2020-02-18 15:09:00 EST,2020-02-18 16:53:48 EST,6288, School Stuff, , 
2020-02-19 04:37:49,2020-02-19 04:52:52,2020-02-18 23:37:49 EST,2020-02-18 23:52:52 EST,903, Chillin, Tyler House, 
2020-02-19 04:52:52,2020-02-19 06:54:42,2020-02-18 23:52:52 EST,2020-02-19 01:54:42 EST,7310, Chillin, Tyler House, 
2020-02-19 06:54:42,2020-02-19 07:00:33,2020-02-19 01:54:42 EST,2020-02-19 02:00:33 EST,351, Walk, , 
2020-02-19 07:38:56,2020-02-19 14:50:12,2020-02-19 02:38:56 EST,2020-02-19 09:50:12 EST,25876, Sleep, , 
2020-02-19 14:59:45,2020-02-19 22:47:05,2020-02-19 09:59:45 EST,2020-02-19 17:47:05 EST,28040, Chillin, , 
2020-02-20 16:30:43,2020-02-20 16:32:46,2020-02-20 11:30:43 EST,2020-02-20 11:32:46 EST,123, Walk, , 
2020-02-20 17:13:07,2020-02-20 18:35:17,2020-02-20 12:13:07 EST,2020-02-20 13:35:17 EST,4930, Sleep, , 
2020-02-20 19:51:37,2020-02-20 20:11:32,2020-02-20 14:51:37 EST,2020-02-20 15:11:32 EST,1195, Home, Main Quad - Amherst College, 
2020-02-20 20:12:20,2020-02-20 20:59:20,2020-02-20 15:12:20 EST,2020-02-20 15:59:20 EST,2820, Chillin, , 
2020-02-20 21:14:45,2020-02-21 02:32:32,2020-02-20 16:14:45 EST,2020-02-20 21:32:32 EST,19067, School Stuff, Fayerweather Hall, 
2020-02-21 05:24:12,2020-02-21 05:27:01,2020-02-21 00:24:12 EST,2020-02-21 00:27:01 EST,169, Walk, , 
2020-02-21 06:40:08,2020-02-21 13:53:18,2020-02-21 01:40:08 EST,2020-02-21 08:53:18 EST,25990, Sleep, , 
2020-02-23 02:27:47,2020-02-23 03:13:03,2020-02-22 21:27:47 EST,2020-02-22 22:13:03 EST,2716, Chillin, Tyler House, 
2020-02-23 15:08:51,2020-02-23 18:22:50,2020-02-23 10:08:51 EST,2020-02-23 13:22:50 EST,11639, Sleep, , 
2020-02-24 02:42:32,2020-02-24 02:49:46,2020-02-23 21:42:32 EST,2020-02-23 21:49:46 EST,434, Walk, , 
2020-02-24 07:22:18,2020-02-24 13:26:51,2020-02-24 02:22:18 EST,2020-02-24 08:26:51 EST,21873, Sleep, , 
2020-02-24 22:46:33,2020-02-24 22:48:53,2020-02-24 17:46:33 EST,2020-02-24 17:48:53 EST,140, Walk, , 
2020-02-26 05:44:05,2020-02-26 14:41:06,2020-02-26 00:44:05 EST,2020-02-26 09:41:06 EST,32221, Sleep, , 
2020-02-26 15:54:23,2020-02-26 15:56:52,2020-02-26 10:54:23 EST,2020-02-26 10:56:52 EST,149, Walk, , 
2020-02-26 17:30:30,2020-02-26 18:49:56,2020-02-26 12:30:30 EST,2020-02-26 13:49:56 EST,4766, School Stuff, Amherst College Wilson Office of Admission, 
2020-02-26 18:57:40,2020-02-26 20:56:30,2020-02-26 13:57:40 EST,2020-02-26 15:56:30 EST,7130, Chillin, , 
2020-02-26 20:56:30,2020-02-26 22:47:59,2020-02-26 15:56:30 EST,2020-02-26 17:47:59 EST,6689, School Stuff, Fayerweather Hall, 
2020-02-27 07:14:10,2020-02-27 12:15:34,2020-02-27 02:14:10 EST,2020-02-27 07:15:34 EST,18084, Sleep, , 
2020-02-27 12:20:53,2020-02-27 14:58:00,2020-02-27 07:20:53 EST,2020-02-27 09:58:00 EST,9427, School Stuff, Amherst College - Johnson Chapel, 
2020-02-27 19:49:49,2020-02-27 19:52:07,2020-02-27 14:49:49 EST,2020-02-27 14:52:07 EST,138, Walk, , 
2020-02-27 20:13:19,2020-02-28 02:34:09,2020-02-27 15:13:19 EST,2020-02-27 21:34:09 EST,22850, School Stuff, Fayerweather Hall, 
2020-02-28 06:30:09,2020-02-28 14:57:57,2020-02-28 01:30:09 EST,2020-02-28 09:57:57 EST,30468, Sleep, , 
2020-02-28 21:47:48,2020-02-28 23:26:23,2020-02-28 16:47:48 EST,2020-02-28 18:26:23 EST,5915, Gym, Alumni Gym, 
2020-02-29 06:33:19,2020-02-29 15:06:09,2020-02-29 01:33:19 EST,2020-02-29 10:06:09 EST,30770, Sleep, , 
2020-02-29 17:47:01,2020-02-29 17:49:08,2020-02-29 12:47:01 EST,2020-02-29 12:49:08 EST,127, Walk, , 
2020-02-29 21:38:46,2020-03-02 13:30:06,2020-02-29 16:38:46 EST,2020-03-02 08:30:06 EST,143480, School Stuff, Fayerweather Hall, 
2020-03-01 11:56:47,2020-03-01 17:15:18,2020-03-01 06:56:47 EST,2020-03-01 12:15:18 EST,19111, Sleep, Fayerweather Hall, 
2020-03-02 07:24:53,2020-03-02 13:02:31,2020-03-02 02:24:53 EST,2020-03-02 08:02:31 EST,20258, Sleep, Fayerweather Hall, 
2020-03-02 17:33:50,2020-03-02 18:50:07,2020-03-02 12:33:50 EST,2020-03-02 13:50:07 EST,4577, School Stuff, Amherst College Wilson Office of Admission, 
2020-03-03 03:42:08,2020-03-03 04:32:20,2020-03-02 22:42:08 EST,2020-03-02 23:32:20 EST,3012, Chillin, Tyler House, 
2020-03-03 16:27:27,2020-03-03 18:28:32,2020-03-03 11:27:27 EST,2020-03-03 13:28:32 EST,7265, School Stuff, Fayerweather Hall, 
2020-03-03 18:49:13,2020-03-03 18:51:29,2020-03-03 13:49:13 EST,2020-03-03 13:51:29 EST,136, Walk, , 
2020-03-03 23:22:41,2020-03-03 23:26:52,2020-03-03 18:22:41 EST,2020-03-03 18:26:52 EST,251, Walk, , 
2020-03-03 23:26:53,2020-03-03 23:58:35,2020-03-03 18:26:53 EST,2020-03-03 18:58:35 EST,1902, Chillin, Tyler House, 
2020-03-04 01:29:43,2020-03-04 01:34:39,2020-03-03 20:29:43 EST,2020-03-03 20:34:39 EST,296, Walk, , 
2020-03-04 01:34:40,2020-03-04 03:34:58,2020-03-03 20:34:40 EST,2020-03-03 22:34:58 EST,7218, Gym, Alumni Gym, 
2020-03-04 03:34:58,2020-03-04 03:56:46,2020-03-03 22:34:58 EST,2020-03-03 22:56:46 EST,1308, Transport, , 
2020-03-04 03:56:46,2020-03-04 04:02:22,2020-03-03 22:56:46 EST,2020-03-03 23:02:22 EST,336, Walk, , 
2020-03-04 06:46:34,2020-03-04 14:45:34,2020-03-04 01:46:34 EST,2020-03-04 09:45:34 EST,28740, Sleep, , 
2020-03-04 16:06:13,2020-03-04 17:30:16,2020-03-04 11:06:13 EST,2020-03-04 12:30:16 EST,5043, School Stuff, Valentine Hall, 
2020-03-04 17:30:16,2020-03-04 18:51:21,2020-03-04 12:30:16 EST,2020-03-04 13:51:21 EST,4865, School Stuff, Amherst College Wilson Office of Admission, 
2020-03-04 22:03:29,2020-03-04 22:35:43,2020-03-04 17:03:29 EST,2020-03-04 17:35:43 EST,1934, Sleep, , 
2020-03-05 18:49:37,2020-03-05 19:34:34,2020-03-05 13:49:37 EST,2020-03-05 14:34:34 EST,2697, Sleep, , 
2020-03-05 20:11:30,2020-03-05 20:50:40,2020-03-05 15:11:30 EST,2020-03-05 15:50:40 EST,2350, Chillin, , 
2020-03-05 21:16:46,2020-03-06 02:55:39,2020-03-05 16:16:46 EST,2020-03-05 21:55:39 EST,20333, School Stuff, Fayerweather Hall, 
2020-03-06 06:07:33,2020-03-06 06:14:26,2020-03-06 01:07:33 EST,2020-03-06 01:14:26 EST,413, Walk, , 
2020-03-06 06:59:09,2020-03-06 07:04:28,2020-03-06 01:59:09 EST,2020-03-06 02:04:28 EST,319, Walk, , 
2020-03-06 07:04:29,2020-03-06 14:57:57,2020-03-06 02:04:29 EST,2020-03-06 09:57:57 EST,28408, School Stuff, Fayerweather Hall, 
2020-03-06 07:58:37,2020-03-06 14:45:37,2020-03-06 02:58:37 EST,2020-03-06 09:45:37 EST,24420, Sleep, Fayerweather Hall, 
2020-03-06 23:35:52,2020-03-06 23:40:00,2020-03-06 18:35:52 EST,2020-03-06 18:40:00 EST,248, Walk, , 
2020-03-06 23:40:01,2020-03-07 00:01:41,2020-03-06 18:40:01 EST,2020-03-06 19:01:41 EST,1300, Chillin, , 
2020-03-07 00:43:08,2020-03-07 04:42:37,2020-03-06 19:43:08 EST,2020-03-06 23:42:37 EST,14369, Chillin, , 
2020-03-07 04:50:29,2020-03-07 04:54:14,2020-03-06 23:50:29 EST,2020-03-06 23:54:14 EST,225, Walk, , 
2020-03-07 05:28:37,2020-03-08 00:06:20,2020-03-07 00:28:37 EST,2020-03-07 19:06:20 EST,67063, School Stuff, Fayerweather Hall, 
2020-03-08 00:06:20,2020-03-08 00:12:29,2020-03-07 19:06:20 EST,2020-03-07 19:12:29 EST,369, Transport, , 
2020-03-08 00:45:07,2020-03-08 01:14:54,2020-03-07 19:45:07 EST,2020-03-07 20:14:54 EST,1787, Transport, , 
2020-03-08 02:50:55,2020-03-08 03:17:56,2020-03-07 21:50:55 EST,2020-03-07 22:17:56 EST,1621, Transport, , 
2020-03-08 05:39:21,2020-03-08 05:45:18,2020-03-08 00:39:21 EST,2020-03-08 00:45:18 EST,357, Walk, , 
2020-03-08 06:05:43,2020-03-08 06:18:44,2020-03-08 01:05:43 EST,2020-03-08 01:18:44 EST,781, Chillin, Tyler House, 
2020-03-08 06:19:29,2020-03-09 02:03:45,2020-03-08 01:19:29 EST,2020-03-08 22:03:45 EDT,71056, School Stuff, Fayerweather Hall, 
2020-03-08 09:46:38,2020-03-08 14:19:06,2020-03-08 05:46:38 EDT,2020-03-08 10:19:06 EDT,16348, Sleep, Fayerweather Hall, 
2020-03-09 02:03:45,2020-03-09 02:08:56,2020-03-08 22:03:45 EDT,2020-03-08 22:08:56 EDT,311, Walk, , 
2020-03-09 02:24:03,2020-03-09 02:36:02,2020-03-08 22:24:03 EDT,2020-03-08 22:36:02 EDT,719, Walk, , 
2020-03-09 02:36:03,2020-03-09 02:50:15,2020-03-08 22:36:03 EDT,2020-03-08 22:50:15 EDT,852, Home, Main Quad - Amherst College, 
2020-03-09 05:49:17,2020-03-09 12:22:26,2020-03-09 01:49:17 EDT,2020-03-09 08:22:26 EDT,23589, Sleep, , 
2020-03-09 16:30:48,2020-03-09 17:52:30,2020-03-09 12:30:48 EDT,2020-03-09 13:52:30 EDT,4902, School Stuff, Amherst College Wilson Office of Admission, 
2020-03-09 17:59:42,2020-03-09 19:56:33,2020-03-09 13:59:42 EDT,2020-03-09 15:56:33 EDT,7011, School Stuff, Amherst College - Johnson Chapel, 
2020-03-09 20:30:07,2020-03-09 20:39:02,2020-03-09 16:30:07 EDT,2020-03-09 16:39:02 EDT,535, Home, Main Quad - Amherst College, 
2020-03-09 20:47:16,2020-03-09 21:00:01,2020-03-09 16:47:16 EDT,2020-03-09 17:00:01 EDT,765, Walk, , 
2020-03-09 21:00:02,2020-03-10 01:13:10,2020-03-09 17:00:02 EDT,2020-03-09 21:13:10 EDT,15188, Chillin, , 
2020-03-10 01:13:10,2020-03-10 01:19:02,2020-03-09 21:13:10 EDT,2020-03-09 21:19:02 EDT,352, Walk, , 
2020-03-10 02:13:58,2020-03-10 02:25:28,2020-03-09 22:13:58 EDT,2020-03-09 22:25:28 EDT,690, Walk, , 
2020-03-10 02:26:21,2020-03-10 05:29:09,2020-03-09 22:26:21 EDT,2020-03-10 01:29:09 EDT,10968, Chillin, , 
2020-03-10 05:29:09,2020-03-10 06:46:39,2020-03-10 01:29:09 EDT,2020-03-10 02:46:39 EDT,4650, Chillin, Tyler House, 
2020-03-10 06:46:39,2020-03-10 06:54:24,2020-03-10 02:46:39 EDT,2020-03-10 02:54:24 EDT,465, School Stuff, Fayerweather Hall, 
